k,seed,split,auroc,f1,accuracy,precision,recall,loss
1,12,ood,0.4997166193788206,0.5762309116958452,0.4992567511768106,0.4994548097891931,0.6808985052440334,3.5768934527665497
1,12,test,0.9999413190457968,0.9979261717129821,0.9977074736359468,0.9983402489626556,0.9975124378109452,0.010307379492202095
1,13,ood,0.5035715342568443,0.43946736931256764,0.5080931538525064,0.5107174103237095,0.38566355603270297,3.0632443299696654
1,13,test,0.9997941914359825,0.9983388704318937,0.9981659789087575,1.0,0.9966832504145937,0.008074112508320073
1,14,ood,0.5164814528009172,0.568646613819814,0.5079279874473532,0.5061863642221935,0.6486910562391609,3.0828868888879546
1,14,test,0.9986932857082111,0.9954299958454508,0.994956441999083,0.9975020815986678,0.9933665008291874,0.03368166087434013
1,15,ood,0.5170693662278322,0.5681552831290134,0.5112726071517053,0.5089221517746257,0.6429928152613759,3.8876551244816344
1,15,test,0.999940468597185,0.998756734355574,0.9986244841815681,0.9983429991714996,0.9991708126036484,0.008121017629544414
1,16,ood,0.4805800064723025,0.612496866382552,0.4893880584689074,0.4935110841791648,0.807085638781072,4.271721765979672
1,16,test,0.9999408938214909,0.9983416252072969,0.9981659789087575,0.9983416252072969,0.9983416252072969,0.009847671602100478
1,17,ood,0.5036712219826732,0.4389245511210345,0.50194070526055,0.5025029289594206,0.38962754975637953,3.955607628727841
1,17,test,0.9999923459624952,0.9983388704318937,0.9981659789087575,1.0,0.9966832504145937,0.013198778662099621
1,18,ood,0.5082624395288097,0.48920801812198145,0.5065240730035511,0.5069985825655563,0.47262366834585845,3.8203643190341077
1,18,test,0.999752519454012,0.9966887417218543,0.9963319578175149,0.9950413223140496,0.9983416252072969,0.01611383392427988
1,19,ood,0.5230794817255798,0.570806743148032,0.5195722190106532,0.5158,0.6389462383351227,3.432477964513998
1,19,test,0.9995420334226304,0.9962702030667219,0.9958734525447043,0.995857497928749,0.9966832504145937,0.0241735107742568
1,20,ood,0.5084563180722772,0.5314865392118611,0.5041704517301181,0.50373493084831,0.5624741927491949,3.324137299504904
1,20,test,0.9999574775694178,0.9962671090833679,0.9958734525447043,0.9966804979253112,0.9958540630182421,0.013747648052270486
2,1,ood,0.4884929490319785,0.6432169634489222,0.49698571310595424,0.49834354436124345,0.9068461474935998,2.826662570665021
2,1,test,0.999760855301016,0.9957446808510638,0.9951573849878934,0.9968051118210862,0.9946865037194474,0.02720462084079582
2,2,ood,0.521952748536276,0.549722479185939,0.5176315137501032,0.5154318756776292,0.5889008175737055,2.6509987958356285
2,2,test,0.9998191468213933,0.9941395844432606,0.9933414043583535,0.9967948717948718,0.9914984059511158,0.018575474299303514
2,3,ood,0.5294447138603878,0.41852572740430205,0.5189115533900405,0.5288849646821393,0.3462713684036667,3.0074348280420393
2,3,test,0.9996861225825834,0.9936102236421726,0.9927360774818402,0.9957310565635006,0.9914984059511158,0.026478429613304728
2,4,ood,0.4885008261150552,0.4467120181405896,0.49624246428276486,0.49542299567447945,0.40672227268973493,2.751232746648977
2,4,test,0.9998340933650798,0.9952203929899097,0.9945520581113801,0.994692144373673,0.9957492029755579,0.0171854978900508
2,5,ood,0.4901917562322271,0.5793852712645259,0.49483854983896275,0.4963185486246098,0.6958460649103972,3.28093417888431
2,5,test,0.9999581496776778,0.9973361747469366,0.9969733656174334,1.0,0.9946865037194474,0.012612390782893411
2,6,ood,0.5219163127645553,0.4913272181889319,0.5168469733256256,0.5187259041674316,0.4666776777603435,3.0465608337596355
2,6,test,0.999816157512656,0.9930961232076474,0.9921307506053268,0.9925690021231423,0.9936238044633369,0.022641982067608087
2,7,ood,0.4941751153042988,0.6539863325740319,0.49822446114460317,0.4990656642475338,0.9483854983896276,3.337799719144508
2,7,test,0.9989791510662117,0.9962785752259437,0.9957627118644068,0.9968085106382979,0.9957492029755579,0.024723662908469963
2,8,ood,0.5076127984145116,0.5936685288640596,0.5044594929391362,0.5030988178583725,0.7240069369890164,3.069789352453999
2,8,test,0.9998624917980842,0.9952051145444859,0.9945520581113801,0.9978632478632479,0.9925611052072264,0.020368886420188713
2,9,ood,0.5185557240645113,0.22990857362061248,0.502642662482451,0.5090600226500567,0.14848459823271948,3.3742807979462976
2,9,test,0.9989253435089402,0.9952153110047847,0.9945520581113801,0.9957446808510638,0.9946865037194474,0.03976347599508209
2,10,ood,0.5016681991060077,0.5518088432335865,0.5027665372863159,0.5022698014770648,0.6121892807003055,2.6528967441781823
2,10,test,0.9998565131806095,0.9952254641909815,0.9945520581113801,0.9936440677966102,0.9968119022316685,0.02348953164003503
2,11,ood,0.48982688360612675,0.3280070044872496,0.49293913617970103,0.48613138686131385,0.24750185812205797,2.813199334033572
2,11,test,0.9996592188039477,0.9925213675213675,0.9915254237288136,0.9978517722878625,0.9872476089266737,0.027336115476618243
2,12,ood,0.5087162311238748,0.5665133461301655,0.5057808241803617,0.5045155463811121,0.6458832273515567,2.663879219890428
2,12,test,0.9998086842408128,0.9962864721485412,0.9957627118644068,0.9947033898305084,0.997874601487779,0.01657531118409959
2,13,ood,0.4926655729274298,0.55095201266895,0.496531505491783,0.49720818931135335,0.6177223552729375,2.409370423071923
2,13,test,0.9992661247049927,0.9941333333333333,0.9933414043583535,0.9978586723768736,0.9904357066950054,0.029601423486523205
2,14,ood,0.49934434365862523,0.647220946256316,0.49260880336939467,0.49606125951678914,0.9308778594433892,3.7826337667809034
2,14,test,0.9997713178815965,0.9952153110047847,0.9945520581113801,0.9957446808510638,0.9946865037194474,0.02563460038044678
2,15,ood,0.5113753638709407,0.5572036249306455,0.5056982409777852,0.5046228058421546,0.6220166818069205,3.0526078496143083
2,15,test,0.9994992907865021,0.9941395844432606,0.9933414043583535,0.9967948717948718,0.9914984059511158,0.02977836509755714
2,16,ood,0.5145512332678395,0.4860971670522502,0.5138739780328682,0.5155555555555555,0.4598232719464861,3.8105973937552386
2,16,test,0.998687693464325,0.99308142629058,0.9921307506053268,0.9946695095948828,0.9914984059511158,0.04179186462855656
2,17,ood,0.48178280636818316,0.6379091900173841,0.49256751176810637,0.49587723316536875,0.8939631678916509,3.9272122900659907
2,17,test,0.9998789329961393,0.9941582580987786,0.9933414043583535,0.9936305732484076,0.9946865037194474,0.02197910806017507
2,18,ood,0.5041817081159347,0.3731109953100573,0.5032620365017756,0.5055783081485666,0.2956478652242134,4.072454903328907
2,18,test,0.9994365153030188,0.997872340425532,0.9975786924939467,0.9989350372736954,0.9968119022316685,0.016267532621808502
2,19,ood,0.5144200713096304,0.37509866863126873,0.5096622347014618,0.5169712793733682,0.29432653398298786,4.305984103970988
2,19,test,0.9999910320737881,0.9984051036682615,0.9981840193704601,0.9989361702127659,0.997874601487779,0.004430116886309266
2,20,ood,0.5151534857139481,0.4848880759515722,0.5116029399620117,0.5129457292914401,0.4597406887439095,2.7284414062726765
2,20,test,0.9997339515223802,0.9920170303352848,0.9909200968523002,0.9936034115138592,0.9904357066950054,0.024897525757226573
3,1,ood,0.5118058140661529,0.41750121536217794,0.5052440333636138,0.5075050230469211,0.3546122718639029,2.5909390871559457
3,1,test,0.9983471031490669,0.9937194696441033,0.9928286852589642,0.9971988795518207,0.9902642559109874,0.026460873243922833
3,2,ood,0.5009471629750961,0.5859617640969011,0.504583367743001,0.5032900586875333,0.7011313898752993,3.6635564880610456
3,2,test,0.9989737508562888,0.9965253648366922,0.9960159362549801,0.9958333333333333,0.9972183588317107,0.028205162247286353
3,3,ood,0.5028301984395451,0.5236685222472265,0.5018168304566851,0.5016641452344932,0.5476917994879842,2.8620535977765464
3,3,test,0.9988764453116892,0.9951083158630328,0.9944223107569721,1.0,0.9902642559109874,0.021411496835935396
3,4,ood,0.49107187875135416,0.6186516645544187,0.49058551490626806,0.4943681454401739,0.8264101081839954,3.4836570869447216
3,4,test,0.9998339318705499,0.9979094076655052,0.9976095617529881,1.0,0.9958275382475661,0.012441087848310417
3,5,ood,0.5268600076134224,0.5440459336164858,0.5212651746634734,0.5193332832795254,0.571228012222314,4.096222607588674
3,5,test,0.9992604778610424,0.9986072423398329,0.998406374501992,1.0,0.9972183588317107,0.01513231718363386
3,6,ood,0.49952626335778527,0.6201000569944906,0.504583367743001,0.5028501001386535,0.8086547196300272,3.7370844134295673
3,6,test,0.9985274427583916,0.9965156794425087,0.9960159362549801,0.9986033519553073,0.9944367176634215,0.022738090654775077
3,7,ood,0.4949401335207183,0.43980502161317026,0.49698571310595424,0.49621251426792573,0.39491287472128167,2.463433953383482
3,7,test,0.9993201585950636,0.9958100558659218,0.9952191235059761,1.0,0.9916550764951322,0.013461825474223588
3,8,ood,0.4998640606420549,0.5111227322096625,0.4981831695433149,0.4982745098039216,0.5246510859691139,4.49491444682823
3,8,test,0.9989516949328463,0.99721059972106,0.9968127490039841,1.0,0.9944367176634215,0.02051483300290329
3,9,ood,0.5092127055972391,0.6506072641455132,0.4987199603600628,0.4993152802933251,0.9334379387232636,4.1883954331821664
3,9,test,0.9998131733543687,0.9979123173277662,0.9976095617529881,0.9986072423398329,0.9972183588317107,0.014721989579174987
3,10,ood,0.4897524673360041,0.5382997897266446,0.4922784705590883,0.4935619362390691,0.5919563960690396,3.3871680502847448
3,10,test,0.9992630726755652,0.9979094076655052,0.9976095617529881,1.0,0.9958275382475661,0.012711519230197154
3,11,ood,0.5010641495937597,0.6151683598492109,0.5026013708811627,0.5016412233626844,0.7951110744074655,3.68744770507359
3,11,test,1.0,0.9986111111111111,0.998406374501992,0.9972260748959778,1.0,0.003158823125477284
3,12,ood,0.5255569675728997,0.6285978713558538,0.5028904120901808,0.5017236284841918,0.8413576678503593,3.2019675790428836
3,12,test,0.9997768459510514,0.9944367176634215,0.9936254980079682,0.9944367176634215,0.9944367176634215,0.025814131518745852
3,13,ood,0.5022673996086733,0.552854511970534,0.4987199603600628,0.4989694834120072,0.6197869353373524,2.923942057585622
3,13,test,0.999644510410396,0.9958275382475661,0.9952191235059761,0.9958275382475661,0.9958275382475661,0.01927715106467076
3,14,ood,0.48786323250487407,0.48878158431503144,0.49289784457841274,0.49278160147725364,0.48484598232719467,3.26326974616183
3,14,test,0.99962894152326,0.99721059972106,0.9968127490039841,1.0,0.9944367176634215,0.019464867758324546
3,15,ood,0.4973610578195562,0.5838150289017341,0.494590800231233,0.49621409167100167,0.708976794120076,2.090039187213074
3,15,test,0.9993279430386315,0.9951083158630328,0.9944223107569721,1.0,0.9902642559109874,0.01756880182911118
3,16,ood,0.502097581973513,0.641823166956573,0.49834833594846806,0.49908298945437873,0.8989181600462466,4.653510424058732
3,16,test,0.9999948103709546,0.9979123173277662,0.9976095617529881,0.9986072423398329,0.9972183588317107,0.008975647226111504
3,17,ood,0.49062528224083113,0.5865923685909415,0.49760508712527873,0.4983258284262787,0.712858204641176,4.3745448113747605
3,17,test,0.9997950096527101,0.9979094076655052,0.9976095617529881,1.0,0.9958275382475661,0.017309868592292332
3,18,ood,0.4919855487784073,0.5954634518946564,0.49702700470724254,0.4980002221975336,0.7403584110991824,3.2225531903409266
3,18,test,0.999885828161003,0.9965156794425087,0.9960159362549801,0.9986033519553073,0.9944367176634215,0.012676412305381746
3,19,ood,0.5077493618011162,0.6129743756081738,0.5073086134280287,0.5047273115752363,0.7803286811462549,3.4609755882833406
3,19,test,0.999475847466423,0.9993041057759221,0.999203187250996,1.0,0.9986091794158554,0.008702184472531372
3,20,ood,0.49589876089118406,0.5042919327936211,0.49686183830208935,0.49695317511225146,0.5118506895697416,2.8121317021912913
3,20,test,0.9985858260851513,0.9958275382475661,0.9952191235059761,0.9958275382475661,0.9958275382475661,0.03143687473821046
4,1,ood,0.5165792036509073,0.4205317290898506,0.5068131142125691,0.5097024579560155,0.3579155999669667,2.593782685391969
4,1,test,0.9989341377576672,0.9881656804733728,0.9866666666666667,0.9940476190476191,0.9823529411764705,0.04411219441781527
4,2,ood,0.4961217539521014,0.6198532155740764,0.4952514658518457,0.49713174041003644,0.8230241968783549,2.7296062741610694
4,2,test,0.9996028154851685,0.9951028403525954,0.9944444444444445,0.9941291585127201,0.996078431372549,0.02810903367835322
4,3,ood,0.5143502585296176,0.3479546574667324,0.5083409034602362,0.5164174252275683,0.26236683458584525,3.671920439595039
4,3,test,0.9999949723479136,0.9990186457311089,0.9988888888888889,1.0,0.9980392156862745,0.005461366205618733
4,4,ood,0.48931036519582516,0.613566160247116,0.493764968205467,0.49615129734414026,0.8037823106780081,3.436502185369666
4,4,test,0.9996983408748115,0.9980392156862745,0.9977777777777778,0.9980392156862745,0.9980392156862745,0.01828246771514512
4,5,ood,0.4798245839752673,0.5098269516874168,0.48302915187050954,0.484701853644011,0.537699231976216,2.9095393472807567
4,5,test,0.9998893916540975,0.9950932286555446,0.9944444444444445,0.9960707269155207,0.9941176470588236,0.015851830698324944
4,6,ood,0.4827121862314848,0.48089569632897694,0.48501114873234785,0.48476965679281697,0.4770831612849946,2.83874305519749
4,6,test,0.9975867269984917,0.9931305201177625,0.9922222222222222,0.9941060903732809,0.9921568627450981,0.041420298399692725
4,7,ood,0.4915238494103314,0.5456301303718011,0.49487984144025104,0.4958147698123397,0.6065736229250971,3.0272523304902736
4,7,test,0.9995726495726496,0.9970617042115573,0.9966666666666667,0.9960861056751468,0.9980392156862745,0.018133551762855797
4,8,ood,0.47998912976175384,0.6376349796424146,0.49285655297712444,0.49602937801239383,0.8923940870426955,2.963004409048898
4,8,test,0.996764705882353,0.9892891918208374,0.9877777777777778,0.9825918762088974,0.996078431372549,0.04975720191101447
4,9,ood,0.502358190663616,0.5081231120907829,0.5024362044760096,0.5023811445637258,0.513997852836733,2.465042988170563
4,9,test,0.9999346405228758,0.9950932286555446,0.9944444444444445,0.9960707269155207,0.9941176470588236,0.01333140923866424
4,10,ood,0.4976948926923387,0.5265990639625585,0.49880254356263937,0.49892838666765205,0.557519200594599,2.7976194146917233
4,10,test,0.9997586726998492,0.9960861056751468,0.9955555555555555,0.994140625,0.9980392156862745,0.02417893004744185
4,11,ood,0.48867517563047913,0.5393183337046112,0.4876538112147989,0.4899156829679595,0.5998018003138161,2.3970809482835245
4,11,test,0.9969381598793364,0.9882352941176471,0.9866666666666667,0.9882352941176471,0.9882352941176471,0.04805798020117499
4,12,ood,0.507151317285967,0.5497478049691762,0.5023949128747213,0.501978711790393,0.6075646213560162,2.4580328346401097
4,12,test,0.9992106586224233,0.9921568627450981,0.9911111111111112,0.9921568627450981,0.9921568627450981,0.02939119649517093
4,13,ood,0.4823109664934734,0.4965796397490387,0.48645635477743826,0.48697999364877737,0.5065653646048394,2.1501617722183743
4,13,test,0.9987481146304676,0.9911851126346719,0.99,0.9902152641878669,0.9921568627450981,0.031360741818106955
4,14,ood,0.48256531784701984,0.5876446335948929,0.4879015608225287,0.4918461624088607,0.7297877611693782,3.405793084532928
4,14,test,0.999979889391654,0.9990205680705191,0.9988888888888889,0.9980430528375733,1.0,0.0038655353871255445
4,15,ood,0.4997244180320658,0.6061324533017205,0.4924023453629532,0.495183750392629,0.7811545131720208,2.294772857216973
4,15,test,0.9988034188034188,0.9941291585127201,0.9933333333333333,0.9921875,0.996078431372549,0.02752018045505573
4,16,ood,0.51109798824686,0.625789784929503,0.5035510777107937,0.5021478521478522,0.8302089355025188,3.4803560310076613
4,16,test,0.9998843640020111,0.9980392156862745,0.9977777777777778,0.9980392156862745,0.9980392156862745,0.01395863969308517
4,17,ood,0.48656563822265153,0.604381443298969,0.49293913617970103,0.4954835983307802,0.7746304401684697,2.2252890373355014
4,17,test,0.9990397184514831,0.9931170108161259,0.9922222222222222,0.9960552268244576,0.9901960784313726,0.030583563045967883
4,18,ood,0.48964032972692284,0.600819269211863,0.49702700470724254,0.4980441160491144,0.7570402180196548,2.396499604065478
4,18,test,0.9990472599296129,0.9951028403525954,0.9944444444444445,0.9941291585127201,0.996078431372549,0.026798888860302496
4,19,ood,0.4936148603279618,0.5182895414734673,0.4981005863407383,0.4982474855227065,0.5400115616483607,3.102853522590476
4,19,test,0.9999849170437406,0.9990205680705191,0.9988888888888889,0.9980430528375733,1.0,0.005942279800992451
4,20,ood,0.4981321492329279,0.6359603816005347,0.5052440333636138,0.5030521509252583,0.8643157981666529,3.5521404207007445
4,20,test,0.9998441427853193,0.9951219512195122,0.9944444444444445,0.9902912621359223,1.0,0.022026652719620777
5,1,ood,0.510020938650815,0.3776997003203472,0.5026839540837393,0.5044858523119393,0.3018416054174581,2.769395077618299
5,1,test,0.9947978958217867,0.9843081312410842,0.9829192546583851,0.9857142857142858,0.9829059829059829,0.06867132228355677
5,2,ood,0.5088211259085167,0.4725298971801774,0.5064414898009745,0.5073919636087946,0.44215046659509455,2.909682872430809
5,2,test,0.9968884610522835,0.9857549857549858,0.984472049689441,0.9857549857549858,0.9857549857549858,0.07920006842843057
5,3,ood,0.48895930645004687,0.46170745639087835,0.49413659261706167,0.49333333333333335,0.43389214633743495,2.0137739488596647
5,3,test,0.9950604319205002,0.9798270893371758,0.9782608695652174,0.9912536443148688,0.9686609686609686,0.07738329612073444
5,4,ood,0.4942017848570014,0.5317393629210908,0.493764968205467,0.49463511689049955,0.5748616731356841,2.4223060977191246
5,4,test,0.9963633888548565,0.9753265602322206,0.9736024844720497,0.9940828402366864,0.9572649572649573,0.10215734793261315
5,5,ood,0.49288412276789295,0.6392745989944937,0.5022710380708564,0.5012906556530717,0.882071186720621,3.646416935991604
5,5,test,0.9927267777097128,0.9885714285714285,0.9875776397515528,0.9914040114613181,0.9857549857549858,0.08985197287984192
5,6,ood,0.4889246779744433,0.2695009908124662,0.4976876703278553,0.49383802816901406,0.18531670658188124,2.4888931873403344
5,6,test,0.9946131481967659,0.9813486370157819,0.9798136645962733,0.9884393063583815,0.9743589743589743,0.07780376726406671
5,7,ood,0.4871531526804237,0.527257371007371,0.4915352217358989,0.4926465313150154,0.5670988520934842,2.751226436902856
5,7,test,0.9980941823945236,0.9914285714285714,0.9906832298136646,0.994269340974212,0.9886039886039886,0.05160855663347147
5,8,ood,0.5093008539078594,0.5094913304297806,0.5070608638202989,0.5069915773979884,0.5120158559748947,2.6272751492899666
5,8,test,0.9942971325223886,0.9814020028612304,0.9798136645962733,0.985632183908046,0.9772079772079773,0.07374591541953296
5,9,ood,0.5069865532599491,0.31266723598064333,0.5014864976463788,0.5032991202346041,0.2267734742753324,2.70461970286215
5,9,test,0.9949340256507492,0.9768115942028985,0.9751552795031055,0.9941002949852508,0.9601139601139601,0.0998604171465905
5,10,ood,0.5222119113894853,0.5930873037730653,0.5119332727723181,0.5085306098352913,0.7113717069947972,2.1035261911634096
5,10,test,0.9901451727390294,0.9770773638968482,0.9751552795031055,0.9827089337175793,0.9715099715099715,0.10751290772376317
5,11,ood,0.4890368360434807,0.551402209985048,0.49207201255264676,0.493730407523511,0.6243290114790652,2.6147781430966317
5,11,test,0.9929212488939452,0.9870875179340028,0.9860248447204969,0.9942196531791907,0.98005698005698,0.07217088367594572
5,12,ood,0.4933616035820637,0.5802311540451958,0.49760508712527873,0.4982815833135814,0.6944421504665951,1.7439150154354393
5,12,test,0.9874079908209601,0.9727403156384505,0.9704968944099379,0.9797687861271677,0.9658119658119658,0.11937114401232629
5,13,ood,0.4921920954446583,0.5276913025097044,0.49256751176810637,0.49352983465133,0.566933685688331,3.0152538167202017
5,13,test,0.9971023793549391,0.9914040114613181,0.9906832298136646,0.9971181556195965,0.9857549857549858,0.046366343533182294
5,14,ood,0.5042156545930034,0.4626385412942438,0.5035097861095054,0.5041394759910393,0.42745065653646047,2.512606935268034
5,14,test,0.9969468024075533,0.9871977240398293,0.9860248447204969,0.9857954545454546,0.9886039886039886,0.06588365799481315
5,15,ood,0.4819707140144786,0.6098051098848521,0.49487984144025104,0.4967778817170772,0.7894128334296804,2.1932429268050697
5,15,test,0.9755841428196377,0.9255952380952381,0.922360248447205,0.9688473520249221,0.886039886039886,0.2094944878703072
5,16,ood,0.49157264640549503,0.2765478868237244,0.49533404905442235,0.48819226750261235,0.19291436121892808,3.509417029833384
5,16,test,0.9957119103876781,0.9928263988522238,0.9922360248447205,1.0,0.9857549857549858,0.05008587226066517
5,17,ood,0.5069069640309403,0.4952437322961147,0.5070195722190106,0.5073631323631324,0.48368981749112233,2.7387871570599756
5,17,test,0.9967620547825325,0.9812409812409812,0.9798136645962733,0.9941520467836257,0.9686609686609686,0.11909065286800753
5,18,ood,0.5116144759672275,0.4911949145262435,0.5108596911388223,0.5117694441958293,0.4722107523329755,2.909749409166636
5,18,test,0.994209620489484,0.9830028328611898,0.9813664596273292,0.9774647887323944,0.9886039886039886,0.08719682359896112
5,19,ood,0.4959222727906707,0.5591459896133872,0.4952514658518457,0.4963185863371535,0.6401849863737715,2.7329354744448846
5,19,test,0.9948173429402098,0.984352773826458,0.9829192546583851,0.9829545454545454,0.9857549857549858,0.08604250392956947
5,20,ood,0.48375676928728173,0.3649492983714022,0.4879841440251053,0.4803829041391398,0.29424395078041127,2.815073156884356
5,20,test,0.9944672948085918,0.9870875179340028,0.9860248447204969,0.9942196531791907,0.98005698005698,0.07105034977818529
6,1,ood,0.4693692361277457,0.4115734720416125,0.47683541167726484,0.47023241006049027,0.36592617061689653,2.517821428482882
6,1,test,0.9878564102564102,0.9802371541501976,0.9775280898876404,0.96875,0.992,0.09690037432924978
6,2,ood,0.48735901393814723,0.5794898133881184,0.49289784457841274,0.4949695835283107,0.6988190602031547,3.2044050348245956
6,2,test,0.9962461538461538,0.9861386138613861,0.9842696629213483,0.9764705882352941,0.996,0.07349236862916898
6,3,ood,0.4721178880024871,0.37677713379897954,0.4805103641919234,0.4707848477345878,0.3140639193987943,2.9125274870953124
6,3,test,0.9891179487179487,0.9800796812749004,0.9775280898876404,0.9761904761904762,0.984,0.13652541631433582
6,4,ood,0.4939942731628237,0.5367268287098866,0.4986786687587745,0.4988650872464179,0.5808076637211991,1.7541293542010308
6,4,test,0.9895179487179486,0.9698189134808853,0.9662921348314607,0.9757085020242915,0.964,0.11468666086771659
6,5,ood,0.47908358574724275,0.364835839214483,0.48715831199933934,0.4791134989926125,0.29457428359071763,2.2789603242234793
6,5,test,0.9906358974358973,0.9737373737373738,0.9707865168539326,0.9836734693877551,0.964,0.11910882582222777
6,6,ood,0.5140105107295385,0.49421178072863464,0.509290610289867,0.5098796873627821,0.47947807415971594,1.7359741809661038
6,6,test,0.9906256410256411,0.9683794466403162,0.9640449438202248,0.95703125,0.98,0.12373903320570077
6,7,ood,0.477161553606575,0.46027349835554787,0.48501114873234785,0.483498499863624,0.4391774713023371,2.7524139996091472
6,7,test,0.9885333333333334,0.9781312127236581,0.9752808988764045,0.9723320158102767,0.984,0.11827206242430423
6,8,ood,0.5112115887427985,0.5339677092270494,0.5065653646048394,0.505874528929284,0.5653646048393757,2.0814552341773616
6,8,test,0.9968410256410256,0.9743589743589743,0.9707865168539326,0.9610894941634242,0.988,0.07585683987209839
6,9,ood,0.4768601716340701,0.48172538689496214,0.4800561565777521,0.48018380241240666,0.4832769014782393,2.2127266992351022
6,9,test,0.992779487179487,0.9700598802395209,0.9662921348314607,0.9681274900398407,0.972,0.10298278512034033
6,10,ood,0.4798955629727746,0.21939386302060362,0.48843835163927657,0.46278575225943647,0.1437773556858535,3.591280934261835
6,10,test,0.9880307692307692,0.9778672032193159,0.9752808988764045,0.9838056680161943,0.972,0.1159585424299751
6,11,ood,0.5088138728540992,0.5381548084440969,0.5121810223800479,0.5109494469601366,0.5684201833347097,1.808525859758435
6,11,test,0.9950153846153846,0.9840637450199203,0.9820224719101124,0.9801587301587301,0.988,0.0806643892345684
6,12,ood,0.5166199326034044,0.5310779862589899,0.5180857213642746,0.5171361502347418,0.5457923858287225,2.9329311482342577
6,12,test,0.9937846153846154,0.968,0.9640449438202248,0.968,0.968,0.1498256038550088
6,13,ood,0.5027362940612912,0.6029777497761714,0.5056156577752086,0.5037677304964538,0.7508464778264101,2.58805301942945
6,13,test,0.9910153846153846,0.9683794466403162,0.9640449438202248,0.95703125,0.98,0.1460278664516019
6,14,ood,0.47659882979554213,0.3224230581338544,0.48455694111817654,0.47038327526132406,0.24527211165248988,2.808118440161608
6,14,test,0.9923076923076922,0.9738430583501007,0.9707865168539326,0.979757085020243,0.968,0.11000232977260437
6,15,ood,0.4813928941658784,0.44342069952589674,0.4861673135684202,0.48365694214069666,0.409364935172186,3.337065627741845
6,15,test,0.9925025641025642,0.9781312127236581,0.9752808988764045,0.9723320158102767,0.984,0.13292416099128396
6,16,ood,0.49923867821563894,0.4365666434054431,0.4999174167974234,0.4998934583422118,0.38748038648938804,2.290860430685658
6,16,test,0.9988307692307692,0.9940119760479041,0.9932584269662922,0.9920318725099602,0.996,0.03531336041383578
6,17,ood,0.4992783637103778,0.3600958033947725,0.4925262201668181,0.48724813301394954,0.2855727145098687,0.9470393749020374
6,17,test,0.8586256410256411,0.7777777777777778,0.7932584269662921,0.9817073170731707,0.644,0.43800478109291624
6,18,ood,0.4785270340229496,0.18522906793048974,0.4888925592534478,0.4563736620175154,0.11619456602527047,3.58335964952053
6,18,test,0.9911384615384615,0.9820359281437125,0.9797752808988764,0.9800796812749004,0.984,0.09113487112335861
